,death times,events
309,24,1
310,24,1
311,24,1
312,24,1
313,24,1
314,24,1
315,24,1
316,24,1
317,24,1
318,24,1
319,26,1
320,26,1
321,26,1
322,26,1
323,26,1
324,26,1
325,26,1
326,26,1
327,26,1
328,28,1
329,28,1
330,28,1
331,28,1
332,28,1
333,28,1
334,28,1
335,30,1
336,30,1
337,30,1
338,30,1
339,30,1
340,32,1
341,34,1
342,34,1
343,34,1
344,34,1
345,36,1
346,36,1
347,36,1
348,36,1
349,40,1
350,6,0
351,6,0
352,18,0
353,18,0
354,18,0
355,20,0
356,22,0
357,22,0
358,22,0
359,22,0
360,24,0
361,26,0
362,26,0
363,28,0
364,32,0
365,6,1
366,8,1
367,8,1
368,8,1
369,10,1
370,12,1
371,12,1
372,12,1
373,14,1
374,14,1
375,14,1
376,14,1
377,14,1
378,16,1
379,16,1
380,16,1
381,16,1
382,16,1
383,16,1
384,16,1
385,16,1
386,16,1
387,16,1
388,16,1
389,16,1
390,18,1
391,18,1
392,18,1
393,18,1
394,18,1
395,18,1
396,18,1
397,18,1
398,18,1
399,18,1
400,18,1
401,18,1
402,18,1
403,18,1
404,18,1
405,20,1
406,20,1
407,20,1
408,20,1
409,20,1
410,20,1
411,20,1
412,20,1
413,20,1
414,20,1
415,20,1
416,22,1
417,22,1
418,22,1
419,22,1
420,22,1
421,22,1
422,22,1
423,22,1
424,22,1
425,22,1
426,22,1
427,22,1
428,22,1
429,22,1
430,22,1
431,22,1
432,22,1
433,22,1
434,22,1
435,22,1
436,22,1
437,24,1
438,24,1
439,24,1
440,24,1
441,24,1
442,24,1
443,24,1
444,24,1
445,24,1
446,24,1
447,26,1
448,26,1
449,26,1
450,26,1
451,26,1
452,26,1
453,26,1
454,26,1
455,26,1
456,26,1
457,26,1
458,28,1
459,28,1
460,28,1
461,28,1
462,28,1
463,28,1
464,28,1
465,28,1
466,30,1
467,30,1
468,30,1
469,30,1
470,30,1
471,32,1
472,32,1
473,32,1
474,34,1
475,34,1
476,34,1
477,36,1
478,36,1
479,6,0
480,10,0
481,14,0
482,16,0
483,18,0
484,20,0
485,22,0
486,24,0
487,24,0
488,28,0
489,32,0
490,4,1
491,4,1
492,6,1
493,10,1
494,10,1
495,12,1
496,12,1
497,12,1
498,12,1
499,12,1
500,12,1
501,14,1
502,14,1
503,14,1
504,16,1
505,16,1
506,16,1
507,16,1
508,16,1
509,16,1
510,16,1
511,16,1
512,16,1
513,16,1
514,16,1
515,16,1
516,16,1
517,18,1
518,18,1
519,18,1
520,18,1
521,18,1
522,18,1
523,18,1
524,18,1
525,18,1
526,18,1
527,18,1
528,18,1
529,18,1
530,18,1
531,18,1
532,18,1
533,20,1
534,20,1
535,20,1
536,20,1
537,20,1
538,22,1
539,22,1
540,22,1
541,22,1
542,22,1
543,22,1
544,22,1
545,22,1
546,22,1
547,22,1
548,22,1
549,22,1
550,22,1
551,22,1
552,22,1
553,22,1
554,22,1
555,24,1
556,24,1
557,24,1
558,24,1
559,24,1
560,24,1
561,24,1
562,24,1
563,24,1
564,26,1
565,26,1
566,26,1
567,26,1
568,26,1
569,26,1
570,26,1
571,28,1
572,28,1
573,28,1
574,28,1
575,28,1
576,30,1
577,30,1
578,30,1
579,30,1
580,30,1
581,30,1
582,30,1
583,32,1
584,32,1
585,32,1
586,32,1
587,32,1
588,32,1
589,32,1
590,32,1
591,32,1
592,34,1
593,36,1
594,36,1
595,38,1
596,38,1
597,40,1
598,42,1
599,6,0
600,6,0
601,12,0
602,14,0
603,16,0
604,18,0
605,18,0
606,22,0
607,22,0
608,22,0
609,24,0
610,28,0
611,30,0
612,4,1
613,6,1
614,6,1
615,8,1
616,8,1
617,8,1
618,10,1
619,10,1
620,10,1
621,12,1
622,14,1
623,14,1
624,14,1
625,14,1
626,14,1
627,14,1
628,14,1
629,14,1
630,14,1
631,14,1
632,14,1
633,16,1
634,16,1
635,16,1
636,16,1
637,16,1
638,16,1
639,16,1
640,16,1
641,16,1
642,16,1
643,16,1
644,18,1
645,18,1
646,18,1
647,18,1
648,18,1
649,18,1
650,18,1
651,18,1
652,20,1
653,20,1
654,20,1
655,20,1
656,20,1
657,20,1
658,20,1
659,20,1
660,20,1
661,20,1
662,20,1
663,20,1
664,20,1
665,20,1
666,22,1
667,22,1
668,22,1
669,22,1
670,22,1
671,22,1
672,22,1
673,22,1
674,22,1
675,22,1
676,22,1
677,24,1
678,24,1
679,24,1
680,24,1
681,24,1
682,24,1
683,24,1
684,26,1
685,26,1
686,26,1
687,26,1
688,26,1
689,26,1
690,26,1
691,28,1
692,28,1
693,28,1
694,28,1
695,28,1
696,28,1
697,28,1
698,28,1
699,28,1
700,30,1
701,30,1
702,30,1
703,30,1
704,30,1
705,30,1
706,32,1
707,32,1
708,32,1
709,32,1
710,32,1
711,32,1
712,34,1
713,34,1
714,34,1
715,34,1
716,36,1
717,40,1
718,40,1
719,40,1
720,42,1
721,6,0
722,8,0
723,14,0
724,14,0
725,16,0
726,16,0
727,16,0
728,16,0
729,18,0
730,18,0
731,18,0
732,20,0
733,20,0
734,22,0
735,22,0
736,22,0
737,5,1
738,7,1
739,7,1
740,9,1
741,9,1
742,11,1
743,11,1
744,11,1
745,11,1
746,11,1
747,13,1
748,13,1
749,13,1
750,13,1
751,13,1
752,13,1
753,13,1
754,13,1
755,13,1
756,13,1
757,13,1
758,15,1
759,15,1
760,15,1
761,15,1
762,15,1
763,15,1
764,15,1
765,15,1
766,15,1
767,15,1
768,15,1
769,15,1
770,15,1
771,17,1
772,17,1
773,17,1
774,17,1
775,17,1
776,17,1
777,17,1
778,19,1
779,19,1
780,19,1
781,19,1
782,19,1
783,19,1
784,19,1
785,21,1
786,21,1
787,21,1
788,21,1
789,21,1
790,21,1
791,21,1
792,21,1
793,21,1
794,21,1
795,21,1
796,21,1
797,21,1
798,23,1
799,23,1
800,23,1
801,23,1
802,23,1
803,23,1
804,23,1
805,23,1
806,23,1
807,23,1
808,25,1
809,25,1
810,25,1
811,25,1
812,25,1
813,25,1
814,25,1
815,25,1
816,25,1
817,25,1
818,25,1
819,25,1
820,25,1
821,25,1
822,25,1
823,25,1
824,25,1
825,27,1
826,27,1
827,27,1
828,29,1
829,29,1
830,29,1
831,29,1
832,29,1
833,31,1
834,31,1
835,31,1
836,31,1
837,31,1
838,31,1
839,31,1
840,33,1
841,33,1
842,35,1
843,35,1
844,37,1
845,37,1
846,39,1
847,43,1
848,5,0
849,5,0
850,7,0
851,7,0
852,11,0
853,15,0
854,17,0
855,19,0
856,21,0
857,21,0
858,21,0
859,23,0
860,29,0
861,9,1
862,9,1
863,11,1
864,11,1
865,11,1
866,11,1
867,11,1
868,13,1
869,13,1
870,15,1
871,15,1
872,15,1
873,15,1
874,15,1
875,17,1
876,17,1
877,17,1
878,17,1
879,17,1
880,17,1
881,17,1
882,17,1
883,17,1
884,17,1
885,17,1
886,17,1
887,17,1
888,19,1
889,19,1
890,19,1
891,19,1
892,19,1
893,19,1
894,19,1
895,19,1
896,19,1
897,19,1
898,19,1
899,19,1
900,19,1
901,19,1
902,19,1
903,19,1
904,19,1
905,19,1
906,19,1
907,21,1
908,21,1
909,21,1
910,21,1
911,21,1
912,21,1
913,21,1
914,21,1
915,21,1
916,21,1
917,21,1
918,21,1
919,21,1
920,21,1
921,21,1
922,21,1
923,21,1
924,21,1
925,21,1
926,23,1
927,23,1
928,23,1
929,23,1
930,23,1
931,23,1
932,23,1
933,23,1
934,23,1
935,23,1
936,23,1
937,23,1
938,23,1
939,23,1
940,23,1
941,23,1
942,23,1
943,23,1
944,25,1
945,25,1
946,25,1
947,25,1
948,25,1
949,25,1
950,25,1
951,25,1
952,25,1
953,27,1
954,27,1
955,27,1
956,27,1
957,27,1
958,29,1
959,29,1
960,29,1
961,29,1
962,31,1
963,31,1
964,31,1
965,31,1
966,31,1
967,31,1
968,33,1
969,33,1
970,33,1
971,33,1
972,35,1
973,37,1
974,43,1
975,45,1
976,9,0
977,11,0
978,17,0
979,19,0
980,21,0
981,23,0
982,23,0
983,23,0
984,29,0
985,35,0
986,3,1
987,7,1
988,7,1
989,9,1
990,9,1
991,11,1
992,11,1
993,11,1
994,11,1
995,13,1
996,13,1
997,13,1
998,13,1
999,15,1
1000,15,1
1001,15,1
1002,15,1
1003,17,1
1004,17,1
1005,17,1
1006,17,1
1007,17,1
1008,17,1
1009,17,1
1010,17,1
1011,17,1
1012,17,1
1013,17,1
1014,17,1
1015,17,1
1016,17,1
1017,17,1
1018,17,1
1019,17,1
1020,17,1
1021,17,1
1022,19,1
1023,19,1
1024,19,1
1025,19,1
1026,19,1
1027,19,1
1028,19,1
1029,19,1
1030,19,1
1031,19,1
1032,21,1
1033,21,1
1034,21,1
1035,21,1
1036,21,1
1037,21,1
1038,21,1
1039,21,1
1040,21,1
1041,21,1
1042,21,1
1043,21,1
1044,21,1
1045,21,1
1046,23,1
1047,23,1
1048,23,1
1049,23,1
1050,23,1
1051,23,1
1052,23,1
1053,23,1
1054,23,1
1055,23,1
1056,23,1
1057,23,1
1058,23,1
1059,23,1
1060,25,1
1061,25,1
1062,25,1
1063,25,1
1064,25,1
1065,25,1
1066,25,1
1067,25,1
1068,27,1
1069,27,1
1070,27,1
1071,27,1
1072,27,1
1073,27,1
1074,27,1
1075,27,1
1076,27,1
1077,27,1
1078,27,1
1079,29,1
1080,29,1
1081,29,1
1082,31,1
1083,31,1
1084,31,1
1085,33,1
1086,33,1
1087,33,1
1088,35,1
1089,35,1
1090,39,1
1091,39,1
1092,39,1
1093,41,1
1094,41,1
1095,47,1
1096,3,0
1097,3,0
1098,5,0
1099,7,0
1100,7,0
1101,17,0
1102,17,0
1103,17,0
1104,19,0
1105,21,0
1106,21,0
1107,23,0
1108,23,0
1109,23,0
1110,29,0
1111,7,1
1112,7,1
1113,7,1
1114,9,1
1115,11,1
1116,13,1
1117,13,1
1118,13,1
1119,13,1
1120,15,1
1121,15,1
1122,15,1
1123,15,1
1124,15,1
1125,15,1
1126,15,1
1127,15,1
1128,17,1
1129,17,1
1130,17,1
1131,17,1
1132,17,1
1133,17,1
1134,17,1
1135,17,1
1136,17,1
1137,17,1
1138,17,1
1139,17,1
1140,19,1
1141,19,1
1142,19,1
1143,19,1
1144,19,1
1145,19,1
1146,19,1
1147,19,1
1148,19,1
1149,19,1
1150,21,1
1151,21,1
1152,21,1
1153,21,1
1154,21,1
1155,21,1
1156,21,1
1157,21,1
1158,21,1
1159,21,1
1160,21,1
1161,21,1
1162,21,1
1163,21,1
1164,21,1
1165,21,1
1166,23,1
1167,23,1
1168,23,1
1169,23,1
1170,23,1
1171,23,1
1172,23,1
1173,23,1
1174,23,1
1175,23,1
1176,23,1
1177,23,1
1178,23,1
1179,23,1
1180,25,1
1181,25,1
1182,25,1
1183,25,1
1184,25,1
1185,25,1
1186,27,1
1187,27,1
1188,27,1
1189,27,1
1190,27,1
1191,29,1
1192,29,1
1193,29,1
1194,31,1
1195,31,1
1196,31,1
1197,31,1
1198,31,1
1199,31,1
1200,33,1
1201,33,1
1202,33,1
1203,33,1
1204,33,1
1205,33,1
1206,35,1
1207,35,1
1208,37,1
1209,37,1
1210,39,1
1211,39,1
1212,39,1
1213,41,1
1214,41,1
1215,41,1
1216,5,0
1217,7,0
1218,7,0
1219,7,0
1220,9,0
1221,11,0
1222,13,0
1223,17,0
1224,17,0
1225,17,0
1226,21,0
1227,21,0
1228,21,0
1229,23,0
1230,25,0
1231,27,0
1232,27,0
1233,27,0
1234,37,0
1235,39,0
